gene	SigmaFC	p_value	significant	# sgRNAs	# signif. sgRNAs
NonTargetingControlGuideForHuman_0636	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0637	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0630	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0631	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0632	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0633	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0638	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0639	0.0	1.0	False	1	0
SVIP	0.0	1.0	False	6	0
CLCNKB	0.0	1.0	False	6	0
CCDC169	0.0	1.0	False	6	0
CCDC168	0.0	1.0	False	6	0
CCDC160	0.0	1.0	False	6	0
CCDC167	0.0	1.0	False	6	0
CCDC166	0.0	1.0	False	6	0
TJAP1	0.0	1.0	False	6	0
CYP7B1	0.0	1.0	False	6	0
MAGEA10	0.0	1.0	False	6	0
CMKLR1	0.0	1.0	False	6	0
UQCRQ	0.0	1.0	False	6	0
KIAA1024L	0.0	1.0	False	6	0
UQCRH	0.0	1.0	False	6	0
UQCRB	0.0	1.0	False	6	0
ATP6V0D2	0.0	1.0	False	6	0
ATP6V0D1	0.0	1.0	False	6	0
FCAR	0.0	1.0	False	6	0
FLCN	0.0	1.0	False	6	0
RASEF	0.0	1.0	False	6	0
C3orf67	0.0	1.0	False	6	0
THEM6	0.0	1.0	False	6	0
THEM4	0.0	1.0	False	6	0
C4BPA	0.0	1.0	False	6	0
C4BPB	0.0	1.0	False	6	0
hsa-mir-1825	0.0	1.0	False	4	0
hsa-mir-1827	0.0	1.0	False	4	0
PTPN9	0.0	1.0	False	6	0
PTPN3	0.0	1.0	False	6	0
PTPN7	0.0	1.0	False	6	0
PTPN6	0.0	1.0	False	6	0
PTPN5	0.0	1.0	False	6	0
PTPN4	0.0	1.0	False	6	0
BTF3	0.0	1.0	False	6	0
NNMT	0.0	1.0	False	6	0
AGBL5	0.0	1.0	False	6	0
AGBL4	0.0	1.0	False	6	0
AGBL3	0.0	1.0	False	6	0
AGBL2	0.0	1.0	False	6	0
AGBL1	0.0	1.0	False	6	0
EVI5L	0.0	1.0	False	6	0
RBM12B	0.0	1.0	False	6	0
ARRB2	0.0	1.0	False	6	0
ARRB1	0.0	1.0	False	6	0
hsa-mir-4638	0.0	1.0	False	4	0
GPNMB	0.0	1.0	False	6	0
AKAP8L	0.0	1.0	False	6	0
PSMA1	0.0	1.0	False	6	0
SLC7A6OS	0.0	1.0	False	6	0
PSMA7	0.0	1.0	False	6	0
PSMA5	0.0	1.0	False	6	0
SLC22A18AS	0.0	1.0	False	6	0
PSMA8	0.0	1.0	False	6	0
SYNRG	0.0	1.0	False	6	0
MSH4	0.0	1.0	False	6	0
ENKD1	0.0	1.0	False	6	0
C9orf131	0.0	1.0	False	6	0
AGPAT5	0.0	1.0	False	6	0
AGPAT4	0.0	1.0	False	6	0
AGPAT3	0.0	1.0	False	6	0
AGPAT2	0.0	1.0	False	6	0
PSMD14	0.0	1.0	False	6	0
C9orf139	0.0	1.0	False	6	0
AGPAT9	0.0	1.0	False	6	0
hsa-mir-3944	0.0	1.0	False	4	0
hsa-mir-3945	0.0	1.0	False	4	0
hsa-mir-4505	0.0	1.0	False	4	0
TMEM155	0.0	1.0	False	6	0
hsa-mir-4507	0.0	1.0	False	4	0
hsa-mir-4506	0.0	1.0	False	4	0
hsa-mir-4501	0.0	1.0	False	2	0
hsa-mir-4500	0.0	1.0	False	4	0
hsa-mir-4503	0.0	1.0	False	4	0
FOXO4	0.0	1.0	False	6	0
hsa-mir-4508	0.0	1.0	False	4	0
ANGEL1	0.0	1.0	False	6	0
hsa-mir-450b	0.0	1.0	False	4	0
KLHL6	0.0	1.0	False	6	0
MINPP1	0.0	1.0	False	6	0
C11orf21	0.0	1.0	False	6	0
C11orf24	0.0	1.0	False	6	0
METTL2A	0.0	1.0	False	6	0
ALLC	0.0	1.0	False	6	0
SLC34A1	0.0	1.0	False	6	0
SLC34A3	0.0	1.0	False	6	0
SLC34A2	0.0	1.0	False	6	0
OR2AE1	0.0	1.0	False	6	0
EIF3CL	0.0	1.0	False	6	0
UBR3	0.0	1.0	False	6	0
UBR2	0.0	1.0	False	6	0
UBR1	0.0	1.0	False	6	0
UBR7	0.0	1.0	False	6	0
UBR5	0.0	1.0	False	6	0
UBR4	0.0	1.0	False	6	0
CCNY	0.0	1.0	False	6	0
CCNF	0.0	1.0	False	6	0
CCNC	0.0	1.0	False	6	0
CCNO	0.0	1.0	False	6	0
CCL3L3	0.0	1.0	False	6	0
CCNI	0.0	1.0	False	6	0
CCL3L1	0.0	1.0	False	6	0
CCNK	0.0	1.0	False	6	0
NCKAP5	0.0	1.0	False	6	0
NCKAP1	0.0	1.0	False	6	0
JMY	0.0	1.0	False	6	0
INVS	0.0	1.0	False	6	0
C16orf62	0.0	1.0	False	6	0
CDC25B	0.0	1.0	False	6	0
CDC25A	0.0	1.0	False	6	0
UAP1	0.0	1.0	False	6	0
TMPRSS12	0.0	1.0	False	6	0
ZNF823	0.0	1.0	False	6	0
ZNF821	0.0	1.0	False	6	0
ZNF827	0.0	1.0	False	6	0
TMPRSS15	0.0	1.0	False	6	0
LRIG1	0.0	1.0	False	6	0
A1CF	0.0	1.0	False	6	0
ACAN	0.0	1.0	False	6	0
CD302	0.0	1.0	False	6	0
HIST2H2AB	0.0	1.0	False	6	0
CLHC1	0.0	1.0	False	6	0
LYZL4	0.0	1.0	False	6	0
CLPTM1L	0.0	1.0	False	6	0
LYZL1	0.0	1.0	False	6	0
LYZL2	0.0	1.0	False	6	0
PIAS2	0.0	1.0	False	6	0
PIAS1	0.0	1.0	False	6	0
ZNF311	0.0	1.0	False	6	0
TEX38	0.0	1.0	False	6	0
ZNF317	0.0	1.0	False	6	0
TEX33	0.0	1.0	False	6	0
ZNF319	0.0	1.0	False	6	0
TEX30	0.0	1.0	False	6	0
TEX37	0.0	1.0	False	6	0
TEX36	0.0	1.0	False	6	0
TEX35	0.0	1.0	False	6	0
NUPR1L	0.0	1.0	False	6	0
TCEB3CL	0.0	1.0	False	6	0
GSTP1	0.0	1.0	False	6	0
AP4M1	0.0	1.0	False	6	0
hsa-mir-1268a	0.0	1.0	False	4	0
hsa-mir-1268b	0.0	1.0	False	4	0
PIF1	0.0	1.0	False	6	0
SDHA	0.0	1.0	False	6	0
SDHB	0.0	1.0	False	6	0
SDHD	0.0	1.0	False	6	0
LOC152586	0.0	1.0	False	6	0
SMG5	0.0	1.0	False	6	0
DLG3	0.0	1.0	False	6	0
DLG2	0.0	1.0	False	5	0
DLG5	0.0	1.0	False	6	0
DLG4	0.0	1.0	False	6	0
SYS1	0.0	1.0	False	6	0
SMG8	0.0	1.0	False	6	0
GRWD1	0.0	1.0	False	6	0
FAM114A2	0.0	1.0	False	6	0
MOB4	0.0	1.0	False	6	0
IFNK	0.0	1.0	False	6	0
LHB	0.0	1.0	False	6	0
IFNG	0.0	1.0	False	6	0
IFNE	0.0	1.0	False	6	0
GMIP	0.0	1.0	False	6	0
ADRA1B	0.0	1.0	False	6	0
ADRA1D	0.0	1.0	False	6	0
HSFY1	0.0	1.0	False	6	0
HSFY2	0.0	1.0	False	6	0
VAMP7_Y	0.0	1.0	False	6	0
VAMP7_X	0.0	1.0	False	6	0
SAP25	0.0	1.0	False	6	0
CAPZB	0.0	1.0	False	6	0
GABRG1	0.0	1.0	False	6	0
C1orf27	0.0	1.0	False	6	0
C1orf21	0.0	1.0	False	6	0
AHSA1	0.0	1.0	False	6	0
AHSA2	0.0	1.0	False	6	0
PPP1R3G	0.0	1.0	False	6	0
PPP1R3F	0.0	1.0	False	6	0
SPP2	0.0	1.0	False	6	0
PPP1R3D	0.0	1.0	False	6	0
GLMN	0.0	1.0	False	6	0
GSTO2	0.0	1.0	False	6	0
GSTO1	0.0	1.0	False	6	0
TTC32	0.0	1.0	False	6	0
TTC31	0.0	1.0	False	6	0
TTC37	0.0	1.0	False	6	0
HS3ST3B1	0.0	1.0	False	6	0
TTC34	0.0	1.0	False	6	0
TTC38	0.0	1.0	False	6	0
HMGB2	0.0	1.0	False	6	0
EEF1A2	0.0	1.0	False	6	0
FRMPD4	0.0	1.0	False	6	0
FRMPD1	0.0	1.0	False	6	0
FRMPD2	0.0	1.0	False	6	0
HMGB4	0.0	1.0	False	6	0
GEMIN8	0.0	1.0	False	6	0
GEMIN2	0.0	1.0	False	6	0
GTF2H2C	0.0	1.0	False	6	0
GEMIN6	0.0	1.0	False	6	0
SPNS3	0.0	1.0	False	6	0
GTF2H2D	0.0	1.0	False	6	0
BPIFC	0.0	1.0	False	6	0
KRBA2	0.0	1.0	False	6	0
ZWINT	0.0	1.0	False	6	0
MCRS1	0.0	1.0	False	6	0
MLKL	0.0	1.0	False	6	0
KIF18A	0.0	1.0	False	6	0
KIF18B	0.0	1.0	False	6	0
KIAA1239	0.0	1.0	False	6	0
TGM2	0.0	1.0	False	6	0
TGM3	0.0	1.0	False	6	0
TGM5	0.0	1.0	False	6	0
TGM6	0.0	1.0	False	6	0
TGM7	0.0	1.0	False	6	0
EIF3H	0.0	1.0	False	6	0
EIF3I	0.0	1.0	False	6	0
EIF3J	0.0	1.0	False	6	0
EIF3K	0.0	1.0	False	6	0
EIF3L	0.0	1.0	False	6	0
EIF3M	0.0	1.0	False	6	0
SLX1A	0.0	1.0	False	6	0
EIF3A	0.0	1.0	False	6	0
EIF3B	0.0	1.0	False	6	0
SLX1B	0.0	1.0	False	6	0
OR5AC2	0.0	1.0	False	6	0
EIF3E	0.0	1.0	False	6	0
EIF3F	0.0	1.0	False	6	0
MKKS	0.0	1.0	False	6	0
NOL12	0.0	1.0	False	6	0
HEPN1	0.0	1.0	False	6	0
UBTD2	0.0	1.0	False	6	0
UBTD1	0.0	1.0	False	6	0
SMG1	0.0	1.0	False	6	0
MYCBPAP	0.0	1.0	False	6	0
TUBD1	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0847	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0846	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0845	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0844	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0843	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0842	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0841	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0840	0.0	1.0	False	1	0
hsa-mir-1302-9	0.0	1.0	False	4	0
NonTargetingControlGuideForHuman_0849	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0848	0.0	1.0	False	1	0
SDSL	0.0	1.0	False	6	0
RALY	0.0	1.0	False	6	0
RALA	0.0	1.0	False	6	0
OR10G7	0.0	1.0	False	6	0
ISX	0.0	1.0	False	6	0
OR10G3	0.0	1.0	False	6	0
OR10G2	0.0	1.0	False	6	0
TMEM56-RWDD3	0.0	1.0	False	6	0
OR10G9	0.0	1.0	False	6	0
OR10G8	0.0	1.0	False	6	0
DBF4B	0.0	1.0	False	6	0
DNAJB9	0.0	1.0	False	6	0
DNAJB3	0.0	1.0	False	6	0
DNAJB2	0.0	1.0	False	6	0
ERCC6L	0.0	1.0	False	6	0
DNAJB7	0.0	1.0	False	6	0
DNAJB6	0.0	1.0	False	6	0
DNAJB5	0.0	1.0	False	6	0
DNAJB4	0.0	1.0	False	6	0
AMDHD1	0.0	1.0	False	6	0
AMDHD2	0.0	1.0	False	6	0
LOC100996485	0.0	1.0	False	6	0
KLRC4-KLRK1	0.0	1.0	False	6	0
GRIK1	0.0	1.0	False	6	0
GRIK2	0.0	1.0	False	6	0
GRIK3	0.0	1.0	False	6	0
GRIK4	0.0	1.0	False	6	0
GRIK5	0.0	1.0	False	6	0
RNF149	0.0	1.0	False	6	0
SGSH	0.0	1.0	False	6	0
RNF141	0.0	1.0	False	6	0
RNF145	0.0	1.0	False	6	0
RNF146	0.0	1.0	False	6	0
hsa-mir-6808	0.0	1.0	False	4	0
hsa-mir-6809	0.0	1.0	False	4	0
hsa-mir-6806	0.0	1.0	False	4	0
hsa-mir-6807	0.0	1.0	False	4	0
hsa-mir-6804	0.0	1.0	False	4	0
NENF	0.0	1.0	False	6	0
hsa-mir-6802	0.0	1.0	False	4	0
hsa-mir-6800	0.0	1.0	False	4	0
hsa-mir-6801	0.0	1.0	False	4	0
PCDH18	0.0	1.0	False	6	0
XCR1	0.0	1.0	False	6	0
XPR1	0.0	1.0	False	6	0
NFXL1	0.0	1.0	False	6	0
GREM2	0.0	1.0	False	6	0
GREM1	0.0	1.0	False	6	0
PADI1	0.0	1.0	False	6	0
PADI3	0.0	1.0	False	6	0
PADI2	0.0	1.0	False	6	0
PADI4	0.0	1.0	False	6	0
PADI6	0.0	1.0	False	6	0
hsa-mir-548h-2	0.0	1.0	False	4	0
hsa-mir-548h-1	0.0	1.0	False	4	0
hsa-mir-548h-4	0.0	1.0	False	4	0
hsa-mir-548h-5	0.0	1.0	False	3	0
ZPLD1	0.0	1.0	False	6	0
SAE1	0.0	1.0	False	6	0
TWISTNB	0.0	1.0	False	6	0
ATP6V1C2	0.0	1.0	False	6	0
ATP6V1C1	0.0	1.0	False	6	0
hsa-mir-5579	0.0	1.0	False	4	0
hsa-mir-5572	0.0	1.0	False	4	0
hsa-mir-5571	0.0	1.0	False	4	0
TOMM6	0.0	1.0	False	6	0
TOMM7	0.0	1.0	False	6	0
PPP1R3E	0.0	1.0	False	6	0
TOMM5	0.0	1.0	False	6	0
PPP1R3C	0.0	1.0	False	6	0
PPP1R3B	0.0	1.0	False	6	0
NTAN1	0.0	1.0	False	6	0
PNPLA7	0.0	1.0	False	6	0
TBXAS1	0.0	1.0	False	6	0
hsa-mir-3680-1	0.0	1.0	False	4	0
PPP1R37	0.0	1.0	False	6	0
PPP1R35	0.0	1.0	False	6	0
PPP1R32	0.0	1.0	False	6	0
INPP5A	0.0	1.0	False	6	0
INPP5B	0.0	1.0	False	6	0
INPP5E	0.0	1.0	False	6	0
INPP5F	0.0	1.0	False	6	0
INPP5J	0.0	1.0	False	6	0
INPP5K	0.0	1.0	False	6	0
MSANTD4	0.0	1.0	False	6	0
MSANTD1	0.0	1.0	False	6	0
MSANTD2	0.0	1.0	False	6	0
MSANTD3	0.0	1.0	False	6	0
CNST	0.0	1.0	False	6	0
VPS37D	0.0	1.0	False	6	0
VPS37C	0.0	1.0	False	6	0
VPS37A	0.0	1.0	False	6	0
GUCA2A	0.0	1.0	False	6	0
HOMEZ	0.0	1.0	False	6	0
COL12A1	0.0	1.0	False	6	0
PF4V1	0.0	1.0	False	6	0
RBM8A	0.0	1.0	False	6	0
CASK	0.0	1.0	False	6	0
CAST	0.0	1.0	False	6	0
CASR	0.0	1.0	False	6	0
UAP1L1	0.0	1.0	False	6	0
ADAM23	0.0	1.0	False	6	0
ADAM22	0.0	1.0	False	6	0
ADAM29	0.0	1.0	False	6	0
ADAM28	0.0	1.0	False	6	0
TMSB15B	0.0	1.0	False	5	0
TMSB15A	0.0	1.0	False	5	0
MMEL1	0.0	1.0	False	6	0
TTF2	0.0	1.0	False	6	0
TTF1	0.0	1.0	False	6	0
KRTAP8-1	0.0	1.0	False	6	0
CBR4	0.0	1.0	False	6	0
CBR1	0.0	1.0	False	6	0
CBR3	0.0	1.0	False	6	0
hsa-mir-6499	0.0	1.0	False	4	0
ANXA1	0.0	1.0	False	6	0
ANXA3	0.0	1.0	False	6	0
ANXA2	0.0	1.0	False	6	0
ANXA5	0.0	1.0	False	6	0
ANXA4	0.0	1.0	False	6	0
ANXA7	0.0	1.0	False	6	0
ANXA9	0.0	1.0	False	6	0
ANXA8	0.0	1.0	False	6	0
hsa-mir-665	0.0	1.0	False	4	0
hsa-mir-662	0.0	1.0	False	4	0
POU5F1	0.0	1.0	False	6	0
SASS6	0.0	1.0	False	6	0
POU5F2	0.0	1.0	False	6	0
SSX7	0.0	1.0	False	6	0
SSX4	0.0	1.0	False	6	0
SSX5	0.0	1.0	False	6	0
SSX2	0.0	1.0	False	6	0
SSX3	0.0	1.0	False	6	0
USH2A	0.0	1.0	False	6	0
SSX1	0.0	1.0	False	6	0
MRGBP	0.0	1.0	False	6	0
CPT2	0.0	1.0	False	6	0
PYGB	0.0	1.0	False	6	0
PYGL	0.0	1.0	False	6	0
PFAS	0.0	1.0	False	6	0
BAMBI	0.0	1.0	False	6	0
PMS1	0.0	1.0	False	6	0
PMS2	0.0	1.0	False	6	0
ATXN7L3B	0.0	1.0	False	6	0
MST1R	0.0	1.0	False	6	0
MST1L	0.0	1.0	False	6	0
GRIP1	0.0	1.0	False	6	0
SLC19A2	0.0	1.0	False	6	0
SLC19A1	0.0	1.0	False	6	0
MIS12	0.0	1.0	False	6	0
NXF5	0.0	1.0	False	6	0
NXF1	0.0	1.0	False	6	0
NXF2	0.0	1.0	False	6	0
PHTF2	0.0	1.0	False	6	0
PGM5	0.0	1.0	False	6	0
FAF2	0.0	1.0	False	6	0
PGM1	0.0	1.0	False	6	0
PGM2	0.0	1.0	False	6	0
PGM3	0.0	1.0	False	6	0
SBK1	0.0	1.0	False	6	0
CDC26	0.0	1.0	False	6	0
HOXD12	0.0	1.0	False	6	0
HOXD13	0.0	1.0	False	6	0
HOXD10	0.0	1.0	False	6	0
SHBG	0.0	1.0	False	6	0
FAM150A	0.0	1.0	False	6	0
FAM150B	0.0	1.0	False	6	0
LIN54	0.0	1.0	False	6	0
LIN52	0.0	1.0	False	6	0
UBQLNL	0.0	1.0	False	6	0
RPL35A	0.0	1.0	False	6	0
GCN1L1	0.0	1.0	False	6	0
PPP1R12A	0.0	1.0	False	6	0
PPP1R12B	0.0	1.0	False	6	0
PPP1R12C	0.0	1.0	False	6	0
PGPEP1L	0.0	1.0	False	6	0
KIAA1804	0.0	1.0	False	6	0
BCAP31	0.0	1.0	False	6	0
VPS35	0.0	1.0	False	6	0
VPS36	0.0	1.0	False	6	0
VPS39	0.0	1.0	False	6	0
TAS2R43	0.0	1.0	False	6	0
TAS2R42	0.0	1.0	False	6	0
TAS2R41	0.0	1.0	False	6	0
TAS2R46	0.0	1.0	False	6	0
KCTD3	0.0	1.0	False	4	0
KCTD1	0.0	1.0	False	6	0
KCTD7	0.0	1.0	False	6	0
KCTD6	0.0	1.0	False	6	0
KCTD5	0.0	1.0	False	6	0
KCTD4	0.0	1.0	False	6	0
KCTD9	0.0	1.0	False	6	0
KCTD8	0.0	1.0	False	6	0
GLTSCR1L	0.0	1.0	False	6	0
PXN	0.0	1.0	False	6	0
OR4C12	0.0	1.0	False	6	0
ESF1	0.0	1.0	False	6	0
USPL1	0.0	1.0	False	6	0
UPF3B	0.0	1.0	False	6	0
UPF3A	0.0	1.0	False	6	0
BRAF	0.0	1.0	False	6	0
ADAM21	0.0	1.0	False	6	0
IFITM10	0.0	1.0	False	6	0
ZFYVE19	0.0	1.0	False	6	0
NTNG1	0.0	1.0	False	6	0
NTNG2	0.0	1.0	False	6	0
ZFYVE16	0.0	1.0	False	6	0
THY1	0.0	1.0	False	6	0
LOC100505549	0.0	1.0	False	6	0
OPN1SW	0.0	1.0	False	6	0
TNS3	0.0	1.0	False	6	0
TRAF3IP1	0.0	1.0	False	6	0
ANGPTL7	0.0	1.0	False	6	0
ANGPTL6	0.0	1.0	False	6	0
ANGPTL5	0.0	1.0	False	6	0
ANGPTL4	0.0	1.0	False	6	0
ANGPTL3	0.0	1.0	False	6	0
ANGPTL2	0.0	1.0	False	6	0
ANGPTL1	0.0	1.0	False	6	0
MMP14	0.0	1.0	False	6	0
MMP15	0.0	1.0	False	6	0
MMP16	0.0	1.0	False	6	0
MMP10	0.0	1.0	False	6	0
MMP12	0.0	1.0	False	6	0
MMP13	0.0	1.0	False	6	0
MMP19	0.0	1.0	False	6	0
CDAN1	0.0	1.0	False	6	0
KCNK18	0.0	1.0	False	6	0
KCNK17	0.0	1.0	False	6	0
KCNK15	0.0	1.0	False	6	0
ZC2HC1B	0.0	1.0	False	6	0
KCNK10	0.0	1.0	False	6	0
ZC2HC1A	0.0	1.0	False	6	0
C14orf180	0.0	1.0	False	6	0
C14orf183	0.0	1.0	False	6	0
C14orf182	0.0	1.0	False	6	0
TCN2	0.0	1.0	False	6	0
GPRC5D	0.0	1.0	False	6	0
GPRC5A	0.0	1.0	False	6	0
GPRC5B	0.0	1.0	False	6	0
ALG1L	0.0	1.0	False	6	0
CPOX	0.0	1.0	False	6	0
ALG10	0.0	1.0	False	6	0
ALG11	0.0	1.0	False	6	0
ALG12	0.0	1.0	False	6	0
ALG13	0.0	1.0	False	6	0
ALG14	0.0	1.0	False	6	0
RIOK2	0.0	1.0	False	6	0
RIOK1	0.0	1.0	False	6	0
BANF1	0.0	1.0	False	6	0
BANF2	0.0	1.0	False	6	0
AHSP	0.0	1.0	False	6	0
SHISA4	0.0	1.0	False	6	0
TRIM8	0.0	1.0	False	6	0
SHISA6	0.0	1.0	False	6	0
SHISA7	0.0	1.0	False	6	0
TMEM215	0.0	1.0	False	6	0
SHISA3	0.0	1.0	False	6	0
KRT40	0.0	1.0	False	6	0
IL37	0.0	1.0	False	6	0
IL34	0.0	1.0	False	6	0
IL32	0.0	1.0	False	6	0
IL33	0.0	1.0	False	6	0
HMBOX1	0.0	1.0	False	6	0
SHISA8	0.0	1.0	False	6	0
COX15	0.0	1.0	False	6	0
CAMK2N2	0.0	1.0	False	6	0
CAMK2N1	0.0	1.0	False	6	0
HYOU1	0.0	1.0	False	6	0
GTSF1L	0.0	1.0	False	6	0
AMACR	0.0	1.0	False	6	0
AZU1	0.0	1.0	False	6	0
SAYSD1	0.0	1.0	False	6	0
ERAP2	0.0	1.0	False	6	0
NMRK2	0.0	1.0	False	6	0
NMRK1	0.0	1.0	False	6	0
PLA2G1B	0.0	1.0	False	6	0
DDX52	0.0	1.0	False	6	0
DENR	0.0	1.0	False	6	0
DDX50	0.0	1.0	False	6	0
ANXA6	0.0	1.0	False	6	0
DDX54	0.0	1.0	False	6	0
GATS	0.0	1.0	False	6	0
GATM	0.0	1.0	False	6	0
GATC	0.0	1.0	False	6	0
hsa-mir-8080	0.0	1.0	False	4	0
MEST	0.0	1.0	False	6	0
EGLN3	0.0	1.0	False	6	0
PLA2G15	0.0	1.0	False	6	0
EGLN1	0.0	1.0	False	6	0
DNAH1	0.0	1.0	False	6	0
PLA2G10	0.0	1.0	False	6	0
DNAH7	0.0	1.0	False	6	0
DNAH5	0.0	1.0	False	6	0
DNAH8	0.0	1.0	False	6	0
DNAH9	0.0	1.0	False	6	0
hsa-mir-133b	0.0	1.0	False	4	0
HSD17B12	0.0	1.0	False	6	0
CSF1R	0.0	1.0	False	6	0
LAG3	0.0	1.0	False	6	0
ETF1	0.0	1.0	False	6	0
OR8K3	0.0	1.0	False	6	0
OR8K5	0.0	1.0	False	6	0
GNB5	0.0	1.0	False	6	0
GNB4	0.0	1.0	False	6	0
GNB1	0.0	1.0	False	6	0
GNB2	0.0	1.0	False	6	0
OPN1LW	0.0	1.0	False	6	0
FBXW2	0.0	1.0	False	6	0
CKAP2L	0.0	1.0	False	6	0
ETFA	0.0	1.0	False	6	0
ETFB	0.0	1.0	False	6	0
GTF2A1	0.0	1.0	False	6	0
GTF2A2	0.0	1.0	False	6	0
IL18BP	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0039	0.0	1.0	False	1	0
RPE	0.0	1.0	False	6	0
NonTargetingControlGuideForHuman_0035	0.0	1.0	False	1	0
NonTargetingControlGuideForHuman_0030	0.0	1.0	False	1	0
CALD1	0.0	1.0	False	6	0
NUP62CL	0.0	1.0	False	6	0
CSTF1	0.0	1.0	False	6	0
CSTF3	0.0	1.0	False	6	0
CSTF2	0.0	1.0	False	6	0
BPTF	0.0	1.0	False	6	0
SYMPK	0.0	1.0	False	6	0
TNMD	0.0	1.0	False	6	0
SOX30	0.0	1.0	False	6	0
CLN6	0.0	1.0	False	6	0
CLN5	0.0	1.0	False	6	0
CLN3	0.0	1.0	False	6	0
CLN8	0.0	1.0	False	6	0
CLNK	0.0	1.0	False	5	0
ACSM2B	0.0	1.0	False	6	0
hsa-mir-548d-2	0.0	1.0	False	4	0
hsa-mir-548d-1	0.0	1.0	False	4	0
GCSAML	0.0	1.0	False	6	0
OR51I1	0.0	1.0	False	6	0
OR51I2	0.0	1.0	False	6	0
RBX1	0.0	1.0	False	6	0
HRAS	0.0	1.0	False	6	0
CDYL2	0.0	1.0	False	6	0
KRTAP9-8	0.0	1.0	False	6	0
KRTAP9-9	0.0	1.0	False	6	0
KRTAP9-1	0.0	1.0	False	6	0
KRTAP9-2	0.0	1.0	False	6	0
KRTAP9-3	0.0	1.0	False	6	0
KRTAP9-4	0.0	1.0	False	6	0
KRTAP9-6	0.0	1.0	False	6	0
KRTAP9-7	0.0	1.0	False	6	0
JMJD1C	0.0	1.0	False	6	0
OR52I1	0.0	1.0	False	6	0
DTNBP1	0.0	1.0	False	6	0
CDC14B	0.0	1.0	False	6	0
CDC14A	0.0	1.0	False	4	0
GPR179	0.0	1.0	False	6	0
GPR171	0.0	1.0	False	6	0
GPR173	0.0	1.0	False	6	0
GPR174	0.0	1.0	False	6	0
GPR176	0.0	1.0	False	6	0
MEIOB	0.0	1.0	False	6	0
SH3YL1	0.0	1.0	False	6	0
hsa-mir-432	0.0	1.0	False	4	0
hsa-mir-433	0.0	1.0	False	4	0
hsa-mir-431	0.0	1.0	False	4	0
CEACAM21	0.0	1.0	False	6	0
SS18L2	0.0	1.0	False	6	0
SS18L1	0.0	1.0	False	6	0
hsa-mir-3119-2	0.0	1.0	False	4	0
hsa-mir-3119-1	0.0	1.0	False	4	0
UCHL5	0.0	1.0	False	6	0
UCHL1	0.0	1.0	False	6	0
UCHL3	0.0	1.0	False	6	0
RARRES2	0.0	1.0	False	6	0
RARRES1	0.0	1.0	False	6	0
ZNF404	0.0	1.0	False	6	0
ZNF407	0.0	1.0	False	6	0
ZNF408	0.0	1.0	False	6	0
PRELID1	0.0	1.0	False	6	0
PRELID2	0.0	1.0	False	6	0
FAM171B	0.0	1.0	False	6	0
EFCAB5	0.0	1.0	False	4	0
PPP6R2	0.0	1.0	False	6	0
PPP6R3	0.0	1.0	False	6	0
hsa-mir-7976	0.0	1.0	False	4	0
OR5I1	0.0	1.0	False	6	0
SETD1A	0.0	1.0	False	6	0
SETD1B	0.0	1.0	False	6	0
NIM1	0.0	1.0	False	6	0
TLX1NB	0.0	1.0	False	6	0
SIAE	0.0	1.0	False	6	0
TESPA1	0.0	1.0	False	6	0
PXDN	0.0	1.0	False	6	0
LANCL2	0.0	1.0	False	6	0
LANCL3	0.0	1.0	False	6	0
LANCL1	0.0	1.0	False	6	0
NPEPPS	0.0	1.0	False	6	0
RAB7A	0.0	1.0	False	6	0
GNPNAT1	0.0	1.0	False	6	0
EFEMP1	0.0	1.0	False	6	0
EFEMP2	0.0	1.0	False	6	0
OR4M2	0.0	1.0	False	6	0
OR4M1	0.0	1.0	False	6	0
SCTR	0.0	1.0	False	6	0
WNT5B	0.0	1.0	False	6	0
HNRNPH3	0.0	1.0	False	6	0
HNRNPH2	0.0	1.0	False	6	0
hsa-mir-181a-2	0.0	1.0	False	4	0
ICA1L	0.0	1.0	False	6	0
OXER1	0.0	1.0	False	6	0
HNRNPUL2	0.0	1.0	False	6	0
HNRNPUL1	0.0	1.0	False	6	0
SPAST	0.0	1.0	False	6	0
STOML3	0.0	1.0	False	6	0
STOML2	0.0	1.0	False	6	0
STOML1	0.0	1.0	False	6	0
FOXG1	0.0	1.0	False	6	0
DCAF12	0.0	1.0	False	6	0
DCAF11	0.0	1.0	False	6	0
DCAF10	0.0	1.0	False	6	0
