gene	aRRA	aRRA p_value	aRRA FDR	significant	# signif. sgRNAs
ZNF141	1.0	1.00E+00	1.00E+00	False	0
ZNF143	1.0	1.00E+00	1.00E+00	False	0
ZNF142	1.0	1.00E+00	1.00E+00	False	0
ZNF146	1.0	1.00E+00	1.00E+00	False	0
ZNF148	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-514b	1.0	1.00E+00	1.00E+00	False	0
DDX31	1.0	1.00E+00	1.00E+00	False	0
DSC1	1.0	1.00E+00	1.00E+00	False	0
MAGOH	1.0	1.00E+00	1.00E+00	False	0
C20orf26	1.0	1.00E+00	1.00E+00	False	0
C20orf27	1.0	1.00E+00	1.00E+00	False	0
VWA7	1.0	1.00E+00	1.00E+00	False	0
VWA2	1.0	1.00E+00	1.00E+00	False	0
VWA1	1.0	1.00E+00	1.00E+00	False	0
KCNN4	1.0	1.00E+00	1.00E+00	False	0
KCNN3	1.0	1.00E+00	1.00E+00	False	0
KCNN2	1.0	1.00E+00	1.00E+00	False	0
KCNN1	1.0	1.00E+00	1.00E+00	False	0
PKIA	1.0	1.00E+00	1.00E+00	False	0
PKIB	1.0	1.00E+00	1.00E+00	False	0
NIT1	1.0	1.00E+00	1.00E+00	False	0
HCFC1R1	1.0	1.00E+00	1.00E+00	False	0
TYSND1	1.0	1.00E+00	1.00E+00	False	0
INO80	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0858	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0159	1.0	1.00E+00	1.00E+00	False	0
CLEC18C	1.0	1.00E+00	1.00E+00	False	0
KCNJ16	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0156	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-133a-1	1.0	1.00E+00	1.00E+00	False	0
CYHR1	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-133a-2	1.0	1.00E+00	1.00E+00	False	0
TCEANC2	1.0	1.00E+00	1.00E+00	False	0
CR1L	1.0	1.00E+00	1.00E+00	False	0
OR2F1	1.0	1.00E+00	1.00E+00	False	0
SORCS1	1.0	1.00E+00	1.00E+00	False	0
SORCS2	1.0	1.00E+00	1.00E+00	False	0
SORCS3	1.0	1.00E+00	1.00E+00	False	0
CARS2	1.0	1.00E+00	1.00E+00	False	0
NANOG	1.0	1.00E+00	1.00E+00	False	0
MAPK3	1.0	1.00E+00	1.00E+00	False	0
MAPK1	1.0	1.00E+00	1.00E+00	False	0
MAPK6	1.0	1.00E+00	1.00E+00	False	0
MAPK7	1.0	1.00E+00	1.00E+00	False	0
MAPK4	1.0	1.00E+00	1.00E+00	False	0
SERINC4	1.0	1.00E+00	1.00E+00	False	0
MAPK8	1.0	1.00E+00	1.00E+00	False	0
CUZD1	1.0	1.00E+00	1.00E+00	False	0
LYL1	1.0	1.00E+00	1.00E+00	False	0
SERINC1	1.0	1.00E+00	1.00E+00	False	0
BCOR	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-493	1.0	1.00E+00	1.00E+00	False	0
VWA3B	1.0	1.00E+00	1.00E+00	False	0
THNSL2	1.0	1.00E+00	1.00E+00	False	0
VWA3A	1.0	1.00E+00	1.00E+00	False	0
CCL11	1.0	1.00E+00	1.00E+00	False	0
CCL15	1.0	1.00E+00	1.00E+00	False	0
CCL17	1.0	1.00E+00	1.00E+00	False	0
CCL18	1.0	1.00E+00	1.00E+00	False	0
STAT5B	1.0	1.00E+00	1.00E+00	False	0
STAT5A	1.0	1.00E+00	1.00E+00	False	0
IL36B	1.0	1.00E+00	1.00E+00	False	0
SERPINA1	1.0	1.00E+00	1.00E+00	False	0
SERPINA3	1.0	1.00E+00	1.00E+00	False	0
SERPINA4	1.0	1.00E+00	1.00E+00	False	0
SERPINA5	1.0	1.00E+00	1.00E+00	False	0
SERPINA6	1.0	1.00E+00	1.00E+00	False	0
ZC3HC1	1.0	1.00E+00	1.00E+00	False	0
FOXRED1	1.0	1.00E+00	1.00E+00	False	0
KCNT2	1.0	1.00E+00	1.00E+00	False	0
GAGE13	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-7157	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-7156	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-7155	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-7154	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-7153	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-7152	1.0	1.00E+00	1.00E+00	False	0
CTC1	1.0	1.00E+00	1.00E+00	False	0
ANP32D	1.0	1.00E+00	1.00E+00	False	0
ANP32E	1.0	1.00E+00	1.00E+00	False	0
ANP32B	1.0	1.00E+00	1.00E+00	False	0
ANP32A	1.0	1.00E+00	1.00E+00	False	0
SYNPR	1.0	1.00E+00	1.00E+00	False	0
HPSE2	1.0	1.00E+00	1.00E+00	False	0
TAT	1.0	1.00E+00	1.00E+00	False	0
PRR23A	1.0	1.00E+00	1.00E+00	False	0
ALMS1	1.0	1.00E+00	1.00E+00	False	0
SLC43A2	1.0	1.00E+00	1.00E+00	False	0
PRIM1	1.0	1.00E+00	1.00E+00	False	0
FAM72A	1.0	1.00E+00	1.00E+00	False	0
PRIM2	1.0	1.00E+00	1.00E+00	False	0
ALOXE3	1.0	1.00E+00	1.00E+00	False	0
MUC17	1.0	1.00E+00	1.00E+00	False	0
MUC16	1.0	1.00E+00	1.00E+00	False	0
MUC12	1.0	1.00E+00	1.00E+00	False	0
MBTD1	1.0	1.00E+00	1.00E+00	False	0
SYAP1	1.0	1.00E+00	1.00E+00	False	0
GPR119	1.0	1.00E+00	1.00E+00	False	0
GPR116	1.0	1.00E+00	1.00E+00	False	0
GPR114	1.0	1.00E+00	1.00E+00	False	0
GPR112	1.0	1.00E+00	1.00E+00	False	0
GPR110	1.0	1.00E+00	1.00E+00	False	0
RASGRP2	1.0	1.00E+00	1.00E+00	False	0
RASGRP3	1.0	1.00E+00	1.00E+00	False	0
RASGRP1	1.0	1.00E+00	1.00E+00	False	0
AGXT	1.0	1.00E+00	1.00E+00	False	0
LRRN2	1.0	1.00E+00	1.00E+00	False	0
COX7B2	1.0	1.00E+00	1.00E+00	False	0
HSCB	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-411	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-412	1.0	1.00E+00	1.00E+00	False	0
HCK	1.0	1.00E+00	1.00E+00	False	0
C7orf25	1.0	1.00E+00	1.00E+00	False	0
C7orf26	1.0	1.00E+00	1.00E+00	False	0
C7orf29	1.0	1.00E+00	1.00E+00	False	0
ZNF425	1.0	1.00E+00	1.00E+00	False	0
ZNF423	1.0	1.00E+00	1.00E+00	False	0
ZNF420	1.0	1.00E+00	1.00E+00	False	0
CCDC181	1.0	1.00E+00	1.00E+00	False	0
AP1AR	1.0	1.00E+00	1.00E+00	False	0
NEDD8	1.0	1.00E+00	1.00E+00	False	0
P2RY14	1.0	1.00E+00	1.00E+00	False	0
P2RY11	1.0	1.00E+00	1.00E+00	False	0
GARNL3	1.0	1.00E+00	1.00E+00	False	0
SHISA5	1.0	1.00E+00	1.00E+00	False	0
LMOD1	1.0	1.00E+00	1.00E+00	False	0
LMOD3	1.0	1.00E+00	1.00E+00	False	0
LMOD2	1.0	1.00E+00	1.00E+00	False	0
OR5W2	1.0	1.00E+00	1.00E+00	False	0
AGXT2	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0882	1.0	1.00E+00	1.00E+00	False	0
DAB1	1.0	1.00E+00	1.00E+00	False	0
MCCD1	1.0	1.00E+00	1.00E+00	False	0
RAB5A	1.0	1.00E+00	1.00E+00	False	0
RAB5C	1.0	1.00E+00	1.00E+00	False	0
THEGL	1.0	1.00E+00	1.00E+00	False	0
WNT7A	1.0	1.00E+00	1.00E+00	False	0
PCNA	1.0	1.00E+00	1.00E+00	False	0
CSRNP1	1.0	1.00E+00	1.00E+00	False	0
CSRNP2	1.0	1.00E+00	1.00E+00	False	0
CSRNP3	1.0	1.00E+00	1.00E+00	False	0
COX6C	1.0	1.00E+00	1.00E+00	False	0
BUB1	1.0	1.00E+00	1.00E+00	False	0
BUB3	1.0	1.00E+00	1.00E+00	False	0
ADSSL1	1.0	1.00E+00	1.00E+00	False	0
NASP	1.0	1.00E+00	1.00E+00	False	0
TMEM133	1.0	1.00E+00	1.00E+00	False	0
TMEM130	1.0	1.00E+00	1.00E+00	False	0
TMEM131	1.0	1.00E+00	1.00E+00	False	0
TMEM136	1.0	1.00E+00	1.00E+00	False	0
TMEM135	1.0	1.00E+00	1.00E+00	False	0
TMEM139	1.0	1.00E+00	1.00E+00	False	0
FOXE3	1.0	1.00E+00	1.00E+00	False	0
SLC35C2	1.0	1.00E+00	1.00E+00	False	0
XG	1.0	1.00E+00	1.00E+00	False	0
C11orf88	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4435-2	1.0	1.00E+00	1.00E+00	False	0
C11orf84	1.0	1.00E+00	1.00E+00	False	0
C11orf85	1.0	1.00E+00	1.00E+00	False	0
MUCL1	1.0	1.00E+00	1.00E+00	False	0
CRHR2	1.0	1.00E+00	1.00E+00	False	0
CRHR1	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0083	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0082	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0081	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0087	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0086	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0085	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0084	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0089	1.0	1.00E+00	1.00E+00	False	0
ANKFN1	1.0	1.00E+00	1.00E+00	False	0
SCGB1D4	1.0	1.00E+00	1.00E+00	False	0
CDYL	1.0	1.00E+00	1.00E+00	False	0
HCLS1	1.0	1.00E+00	1.00E+00	False	0
ANXA6	1.0	1.00E+00	1.00E+00	False	0
TECPR1	1.0	1.00E+00	1.00E+00	False	0
CDY1	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0559	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0558	1.0	1.00E+00	1.00E+00	False	0
COQ4	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0551	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0550	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0553	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0552	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0555	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0554	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0557	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0556	1.0	1.00E+00	1.00E+00	False	0
FCHO2	1.0	1.00E+00	1.00E+00	False	0
FCHO1	1.0	1.00E+00	1.00E+00	False	0
URAD	1.0	1.00E+00	1.00E+00	False	0
AUP1	1.0	1.00E+00	1.00E+00	False	0
C16orf89	1.0	1.00E+00	1.00E+00	False	0
LIMCH1	1.0	1.00E+00	1.00E+00	False	0
C16orf86	1.0	1.00E+00	1.00E+00	False	0
GEM	1.0	1.00E+00	1.00E+00	False	0
RIC8B	1.0	1.00E+00	1.00E+00	False	0
RIC8A	1.0	1.00E+00	1.00E+00	False	0
BAHCC1	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-1298	1.0	1.00E+00	1.00E+00	False	0
PCDHGA9	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-1293	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-1290	1.0	1.00E+00	1.00E+00	False	0
PCDHGA7	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-1294	1.0	1.00E+00	1.00E+00	False	0
PCDHGA5	1.0	1.00E+00	1.00E+00	False	0
PHF8	1.0	1.00E+00	1.00E+00	False	0
OR52J3	1.0	1.00E+00	1.00E+00	False	0
PHF6	1.0	1.00E+00	1.00E+00	False	0
PHF7	1.0	1.00E+00	1.00E+00	False	0
PHF2	1.0	1.00E+00	1.00E+00	False	0
RABAC1	1.0	1.00E+00	1.00E+00	False	0
PHF1	1.0	1.00E+00	1.00E+00	False	0
C2CD4A	1.0	1.00E+00	1.00E+00	False	0
C2CD4B	1.0	1.00E+00	1.00E+00	False	0
C2CD4D	1.0	1.00E+00	1.00E+00	False	0
WHSC1L1	1.0	1.00E+00	1.00E+00	False	0
VARS2	1.0	1.00E+00	1.00E+00	False	0
RPS26	1.0	1.00E+00	1.00E+00	False	0
RPS27	1.0	1.00E+00	1.00E+00	False	0
RPS24	1.0	1.00E+00	1.00E+00	False	0
RPS25	1.0	1.00E+00	1.00E+00	False	0
RPS23	1.0	1.00E+00	1.00E+00	False	0
RPS21	1.0	1.00E+00	1.00E+00	False	0
RPS28	1.0	1.00E+00	1.00E+00	False	0
OR1E2	1.0	1.00E+00	1.00E+00	False	0
ATRX	1.0	1.00E+00	1.00E+00	False	0
CHMP1A	1.0	1.00E+00	1.00E+00	False	0
PREP	1.0	1.00E+00	1.00E+00	False	0
MIEN1	1.0	1.00E+00	1.00E+00	False	0
NBAS	1.0	1.00E+00	1.00E+00	False	0
NIF3L1	1.0	1.00E+00	1.00E+00	False	0
TMBIM6	1.0	1.00E+00	1.00E+00	False	0
TMBIM1	1.0	1.00E+00	1.00E+00	False	0
DRD4	1.0	1.00E+00	1.00E+00	False	0
DRD2	1.0	1.00E+00	1.00E+00	False	0
DRD1	1.0	1.00E+00	1.00E+00	False	0
TTC9B	1.0	1.00E+00	1.00E+00	False	0
NOSIP	1.0	1.00E+00	1.00E+00	False	0
AKAP17A_X	1.0	1.00E+00	1.00E+00	False	0
AKAP17A_Y	1.0	1.00E+00	1.00E+00	False	0
ENTPD7	1.0	1.00E+00	1.00E+00	False	0
ENTPD4	1.0	1.00E+00	1.00E+00	False	0
ENTPD3	1.0	1.00E+00	1.00E+00	False	0
ENTPD1	1.0	1.00E+00	1.00E+00	False	0
ENTPD8	1.0	1.00E+00	1.00E+00	False	0
SNAPC3	1.0	1.00E+00	1.00E+00	False	0
SNAPC2	1.0	1.00E+00	1.00E+00	False	0
SNAPC1	1.0	1.00E+00	1.00E+00	False	0
SNAPC5	1.0	1.00E+00	1.00E+00	False	0
SNAPC4	1.0	1.00E+00	1.00E+00	False	0
RSPH10B	1.0	1.00E+00	1.00E+00	False	0
TNFRSF10A	1.0	1.00E+00	1.00E+00	False	0
CAGE1	1.0	1.00E+00	1.00E+00	False	0
PROCR	1.0	1.00E+00	1.00E+00	False	0
ODF3	1.0	1.00E+00	1.00E+00	False	0
ODF1	1.0	1.00E+00	1.00E+00	False	0
ODF4	1.0	1.00E+00	1.00E+00	False	0
KIF3B	1.0	1.00E+00	1.00E+00	False	0
KIF3C	1.0	1.00E+00	1.00E+00	False	0
KIF3A	1.0	1.00E+00	1.00E+00	False	0
TMEFF1	1.0	1.00E+00	1.00E+00	False	0
STAMBP	1.0	1.00E+00	1.00E+00	False	0
TLR10	1.0	1.00E+00	1.00E+00	False	0
FAM209B	1.0	1.00E+00	1.00E+00	False	0
CGB8	1.0	1.00E+00	1.00E+00	False	0
CGB5	1.0	1.00E+00	1.00E+00	False	0
CGB7	1.0	1.00E+00	1.00E+00	False	0
CGB1	1.0	1.00E+00	1.00E+00	False	0
CGB2	1.0	1.00E+00	1.00E+00	False	0
KIAA2013	1.0	1.00E+00	1.00E+00	False	0
CNTLN	1.0	1.00E+00	1.00E+00	False	0
EMP3	1.0	1.00E+00	1.00E+00	False	0
EMP1	1.0	1.00E+00	1.00E+00	False	0
TMSB4X	1.0	1.00E+00	1.00E+00	False	0
TMSB4Y	1.0	1.00E+00	1.00E+00	False	0
CCDC23	1.0	1.00E+00	1.00E+00	False	0
CCDC25	1.0	1.00E+00	1.00E+00	False	0
CCDC27	1.0	1.00E+00	1.00E+00	False	0
FIBIN	1.0	1.00E+00	1.00E+00	False	0
UBE2G2	1.0	1.00E+00	1.00E+00	False	0
UBE2G1	1.0	1.00E+00	1.00E+00	False	0
KCTD20	1.0	1.00E+00	1.00E+00	False	0
LOC100506688	1.0	1.00E+00	1.00E+00	False	0
KIAA1430	1.0	1.00E+00	1.00E+00	False	0
KIAA1432	1.0	1.00E+00	1.00E+00	False	0
FAM96B	1.0	1.00E+00	1.00E+00	False	0
C7orf31	1.0	1.00E+00	1.00E+00	False	0
FAM101B	1.0	1.00E+00	1.00E+00	False	0
FAM101A	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0719	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0718	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0713	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0712	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0711	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0710	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0717	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0716	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0715	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0714	1.0	1.00E+00	1.00E+00	False	0
APBB1	1.0	1.00E+00	1.00E+00	False	0
APBB3	1.0	1.00E+00	1.00E+00	False	0
WDR7	1.0	1.00E+00	1.00E+00	False	0
WDR5	1.0	1.00E+00	1.00E+00	False	0
WDR4	1.0	1.00E+00	1.00E+00	False	0
WDR3	1.0	1.00E+00	1.00E+00	False	0
DIAPH1	1.0	1.00E+00	1.00E+00	False	0
DIAPH3	1.0	1.00E+00	1.00E+00	False	0
SMR3B	1.0	1.00E+00	1.00E+00	False	0
COX6A2	1.0	1.00E+00	1.00E+00	False	0
POU2AF1	1.0	1.00E+00	1.00E+00	False	0
MAGEE1	1.0	1.00E+00	1.00E+00	False	0
IRG1	1.0	1.00E+00	1.00E+00	False	0
SNX31	1.0	1.00E+00	1.00E+00	False	0
SNX30	1.0	1.00E+00	1.00E+00	False	0
SNX33	1.0	1.00E+00	1.00E+00	False	0
SNX32	1.0	1.00E+00	1.00E+00	False	0
IRGQ	1.0	1.00E+00	1.00E+00	False	0
CHRAC1	1.0	1.00E+00	1.00E+00	False	0
IRGM	1.0	1.00E+00	1.00E+00	False	0
C1orf146	1.0	1.00E+00	1.00E+00	False	0
C1orf141	1.0	1.00E+00	1.00E+00	False	0
GABRR2	1.0	1.00E+00	1.00E+00	False	0
TRIM59	1.0	1.00E+00	1.00E+00	False	0
TRIM58	1.0	1.00E+00	1.00E+00	False	0
TRIM55	1.0	1.00E+00	1.00E+00	False	0
TRIM54	1.0	1.00E+00	1.00E+00	False	0
RNASET2	1.0	1.00E+00	1.00E+00	False	0
TRIM50	1.0	1.00E+00	1.00E+00	False	0
TRIM52	1.0	1.00E+00	1.00E+00	False	0
CCNDBP1	1.0	1.00E+00	1.00E+00	False	0
NUS1	1.0	1.00E+00	1.00E+00	False	0
NREP	1.0	1.00E+00	1.00E+00	False	0
ATP6V1E1	1.0	1.00E+00	1.00E+00	False	0
ATP6V1E2	1.0	1.00E+00	1.00E+00	False	0
KRTCAP3	1.0	1.00E+00	1.00E+00	False	0
MYOG	1.0	1.00E+00	1.00E+00	False	0
HSD17B8	1.0	1.00E+00	1.00E+00	False	0
C1orf229	1.0	1.00E+00	1.00E+00	False	0
HSD17B1	1.0	1.00E+00	1.00E+00	False	0
HSD17B2	1.0	1.00E+00	1.00E+00	False	0
HSD17B4	1.0	1.00E+00	1.00E+00	False	0
HSD17B6	1.0	1.00E+00	1.00E+00	False	0
HSD17B7	1.0	1.00E+00	1.00E+00	False	0
ALDH3B1	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-551a	1.0	1.00E+00	1.00E+00	False	0
ZNF219	1.0	1.00E+00	1.00E+00	False	0
PARD3	1.0	1.00E+00	1.00E+00	False	0
PSKH2	1.0	1.00E+00	1.00E+00	False	0
PSKH1	1.0	1.00E+00	1.00E+00	False	0
IL1RL1	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4648	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4649	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4643	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4640	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4641	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4647	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4644	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4645	1.0	1.00E+00	1.00E+00	False	0
PEBP4	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-3917	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-3916	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-3915	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-3911	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-3919	1.0	1.00E+00	1.00E+00	False	0
CEP192	1.0	1.00E+00	1.00E+00	False	0
UTP14A	1.0	1.00E+00	1.00E+00	False	0
TNFRSF21	1.0	1.00E+00	1.00E+00	False	0
UTP14C	1.0	1.00E+00	1.00E+00	False	0
PROSER1	1.0	1.00E+00	1.00E+00	False	0
PROSER2	1.0	1.00E+00	1.00E+00	False	0
HTATIP2	1.0	1.00E+00	1.00E+00	False	0
MAMLD1	1.0	1.00E+00	1.00E+00	False	0
CNOT4	1.0	1.00E+00	1.00E+00	False	0
SLC29A4	1.0	1.00E+00	1.00E+00	False	0
SLC29A3	1.0	1.00E+00	1.00E+00	False	0
SLC29A1	1.0	1.00E+00	1.00E+00	False	0
MRAS	1.0	1.00E+00	1.00E+00	False	0
ZFHX4	1.0	1.00E+00	1.00E+00	False	0
HTN1	1.0	1.00E+00	1.00E+00	False	0
RFC3	1.0	1.00E+00	1.00E+00	False	0
ZFHX2	1.0	1.00E+00	1.00E+00	False	0
CBX8	1.0	1.00E+00	1.00E+00	False	0
CBX7	1.0	1.00E+00	1.00E+00	False	0
CBX6	1.0	1.00E+00	1.00E+00	False	0
CBX5	1.0	1.00E+00	1.00E+00	False	0
CBX4	1.0	1.00E+00	1.00E+00	False	0
CBX1	1.0	1.00E+00	1.00E+00	False	0
CLASRP	1.0	1.00E+00	1.00E+00	False	0
CKS2	1.0	1.00E+00	1.00E+00	False	0
SHOC2	1.0	1.00E+00	1.00E+00	False	0
ERCC8	1.0	1.00E+00	1.00E+00	False	0
OR10Z1	1.0	1.00E+00	1.00E+00	False	0
ERCC3	1.0	1.00E+00	1.00E+00	False	0
ERCC4	1.0	1.00E+00	1.00E+00	False	0
ERCC6	1.0	1.00E+00	1.00E+00	False	0
MRPS17	1.0	1.00E+00	1.00E+00	False	0
MRPS16	1.0	1.00E+00	1.00E+00	False	0
MRPS14	1.0	1.00E+00	1.00E+00	False	0
MRPS12	1.0	1.00E+00	1.00E+00	False	0
MRPS11	1.0	1.00E+00	1.00E+00	False	0
CD248	1.0	1.00E+00	1.00E+00	False	0
KIAA0922	1.0	1.00E+00	1.00E+00	False	0
PFKP	1.0	1.00E+00	1.00E+00	False	0
SNURF	1.0	1.00E+00	1.00E+00	False	0
WARS	1.0	1.00E+00	1.00E+00	False	0
CLEC4M	1.0	1.00E+00	1.00E+00	False	0
CLEC4G	1.0	1.00E+00	1.00E+00	False	0
CLEC4F	1.0	1.00E+00	1.00E+00	False	0
CLEC4E	1.0	1.00E+00	1.00E+00	False	0
CLEC4D	1.0	1.00E+00	1.00E+00	False	0
SSR2	1.0	1.00E+00	1.00E+00	False	0
SSR4	1.0	1.00E+00	1.00E+00	False	0
CTTNBP2NL	1.0	1.00E+00	1.00E+00	False	0
CASP8AP2	1.0	1.00E+00	1.00E+00	False	0
APOC4	1.0	1.00E+00	1.00E+00	False	0
APOC3	1.0	1.00E+00	1.00E+00	False	0
APOC1	1.0	1.00E+00	1.00E+00	False	0
USB1	1.0	1.00E+00	1.00E+00	False	0
POU6F2	1.0	1.00E+00	1.00E+00	False	0
GNPDA2	1.0	1.00E+00	1.00E+00	False	0
GNPDA1	1.0	1.00E+00	1.00E+00	False	0
UBE2O	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-3690-2	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-8053	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-8052	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-8057	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-8056	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-8054	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-8059	1.0	1.00E+00	1.00E+00	False	0
SPDYE2L	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-100	1.0	1.00E+00	1.00E+00	False	0
B9D2	1.0	1.00E+00	1.00E+00	False	0
B9D1	1.0	1.00E+00	1.00E+00	False	0
PAGE1	1.0	1.00E+00	1.00E+00	False	0
HM13	1.0	1.00E+00	1.00E+00	False	0
PGK2	1.0	1.00E+00	1.00E+00	False	0
PGK1	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-10b	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-10a	1.0	1.00E+00	1.00E+00	False	0
RPP25L	1.0	1.00E+00	1.00E+00	False	0
OXA1L	1.0	1.00E+00	1.00E+00	False	0
C6orf57	1.0	1.00E+00	1.00E+00	False	0
C6orf52	1.0	1.00E+00	1.00E+00	False	0
IL9R_Y	1.0	1.00E+00	1.00E+00	False	0
IL9R_X	1.0	1.00E+00	1.00E+00	False	0
DOCK10	1.0	1.00E+00	1.00E+00	False	0
DOCK11	1.0	1.00E+00	1.00E+00	False	0
DPM2	1.0	1.00E+00	1.00E+00	False	0
RABGEF1	1.0	1.00E+00	1.00E+00	False	0
TCP11X2	1.0	1.00E+00	1.00E+00	False	0
ARPC5L	1.0	1.00E+00	1.00E+00	False	0
CHURC1	1.0	1.00E+00	1.00E+00	False	0
TBC1D9B	1.0	1.00E+00	1.00E+00	False	0
CDH11	1.0	1.00E+00	1.00E+00	False	0
CDH13	1.0	1.00E+00	1.00E+00	False	0
CDH12	1.0	1.00E+00	1.00E+00	False	0
CDH15	1.0	1.00E+00	1.00E+00	False	0
CREG2	1.0	1.00E+00	1.00E+00	False	0
CDH16	1.0	1.00E+00	1.00E+00	False	0
CDH19	1.0	1.00E+00	1.00E+00	False	0
CDH18	1.0	1.00E+00	1.00E+00	False	0
OR4A15	1.0	1.00E+00	1.00E+00	False	0
NIPBL	1.0	1.00E+00	1.00E+00	False	0
MBP	1.0	1.00E+00	1.00E+00	False	0
RBCK1	1.0	1.00E+00	1.00E+00	False	0
TAF7L	1.0	1.00E+00	1.00E+00	False	0
HRASLS	1.0	1.00E+00	1.00E+00	False	0
COMMD10	1.0	1.00E+00	1.00E+00	False	0
HTR1A	1.0	1.00E+00	1.00E+00	False	0
CKAP5	1.0	1.00E+00	1.00E+00	False	0
BCL2L1	1.0	1.00E+00	1.00E+00	False	0
BCL2L2	1.0	1.00E+00	1.00E+00	False	0
ITSN1	1.0	1.00E+00	1.00E+00	False	0
ITSN2	1.0	1.00E+00	1.00E+00	False	0
PRAF2	1.0	1.00E+00	1.00E+00	False	0
TDP1	1.0	1.00E+00	1.00E+00	False	0
TDP2	1.0	1.00E+00	1.00E+00	False	0
